Authors	records	% of 71158
ALAM MS	285	0.401
KAGAN H	264	0.371
KASS R	263	0.370
FORD WT	262	0.368
LI J	257	0.361
SMITH JG	249	0.350
BODEK A	248	0.349
AMIDEI D	247	0.347
GLADNEY L	246	0.346
BARNETT BA	244	0.343
TANAKA M	242	0.340
GAN KK	241	0.339
HARA K	238	0.334
KONDO K	235	0.330
BINKLEY M	234	0.329
JESSOP CP	233	0.327
ERREDE S	232	0.326
HAUSER J	232	0.326
ZHANG J	232	0.326
LEE J	231	0.325
EIGEN G	230	0.323
BARNES VE	228	0.320
BRANDENBURG G	226	0.318
HANDLER R	226	0.318
HARTILL DL	226	0.318
TIPTON P	226	0.318
WILLIAMS HH	226	0.318
GOULIANOS K	225	0.316
KINOSHITA K	225	0.316
PONDROM L	225	0.316
THORNDIKE EH	225	0.316
BERETVAS A	224	0.315
GARFINKEL AF	224	0.315
SLIWA K	224	0.315
WANG CH	224	0.315
CASTRO A	222	0.312
FOSTER GW	222	0.312
NODULMAN L	222	0.312
SAKUMOTO WK	221	0.311
BANERJEE S	220	0.309
LAASANEN AT	219	0.308
MUKHERJEE A	218	0.306
NAKANO I	218	0.306
BERKELMAN K	217	0.305
BORTOLETTO D	217	0.305
CASSEL DG	217	0.305
KIRSCH L	217	0.305
POLING R	217	0.305
SINERVO P	217	0.305
ABE K	216	0.304
CARLSMITH D	216	0.304
MILLER DH	216	0.304
YEH GP	216	0.304
BELLETTINI G	215	0.302
BISELLO D	215	0.302
HABER C	215	0.302
LORETI M	215	0.302
OLSEN J	215	0.302
PAAR HP	215	0.302
PROUDFOOT J	215	0.302
TAKIKAWA K	215	0.302
CAMPBELL M	214	0.301
GOLD M	214	0.301
MAESHIMA K	214	0.301
PETERSON D	214	0.301
WAGNER RL	214	0.301
WICKLUND AB	214	0.301
BELFORTE S	213	0.299
BLOCKER C	213	0.299
BYRUM KL	213	0.299
CHIARELLI G	213	0.299
CORDELLI M	213	0.299
DEMORTIER L	213	0.299
HAHN SR	213	0.299
HARRIS RM	213	0.299
KAMON T	213	0.299
PATRICK J	213	0.299
PUNZI G	213	0.299
RIMONDI F	213	0.299
RISTORI L	213	0.299
SCHLABACH P	213	0.299
