Authors	records	% of 72150
WILSON R	231	0.320
ALAM MS	212	0.294
MILLER DH	205	0.284
BODEK A	203	0.281
AMIDEI D	201	0.279
HARTILL DL	200	0.277
THORNDIKE EH	200	0.277
TAKAHASHI T	199	0.276
BARNETT BA	198	0.274
BARNES VE	195	0.270
BERKELMAN K	193	0.267
KAGAN H	192	0.266
BINKLEY M	191	0.265
CASSEL DG	191	0.265
KASS R	191	0.265
POLING R	190	0.263
FORD WT	188	0.261
KONDO K	188	0.261
STONE S	188	0.261
GITTELMAN B	187	0.259
ERREDE S	186	0.258
HAUSER J	186	0.258
SADOFF AJ	186	0.258
EHRLICH R	185	0.256
PETERSON D	184	0.255
GOULIANOS K	183	0.254
KINOSHITA K	183	0.254
HANDLER R	182	0.252
HARA K	182	0.252
AVERY P	181	0.251
BERETVAS A	181	0.251
CSORNA SE	181	0.251
DEVLIN T	181	0.251
KREINICK DL	181	0.251
MISTRY NB	181	0.251
PONDROM L	181	0.251
GARFINKEL AF	180	0.249
NORDBERG E	180	0.249
TIPTON P	180	0.249
WILLIAMS HH	180	0.249
KIRSCH L	178	0.247
SLIWA K	178	0.247
CASTRO A	177	0.245
FOSTER GW	176	0.244
MATTHEWS JAJ	176	0.244
NODULMAN L	176	0.244
SAKUMOTO WK	176	0.244
ELIAS JE	175	0.243
KUBOTA Y	175	0.243
MCINTYRE P	175	0.243
SMITH JG	175	0.243
WANG CH	174	0.241
BEBEK C	173	0.240
LAASANEN AT	173	0.240
WYSS J	173	0.240
BORTOLETTO D	172	0.238
GRAY SW	172	0.238
HELTSLEY BK	172	0.238
MONETI GC	172	0.238
MUKHERJEE A	172	0.238
PERL ML	172	0.238
MORITA Y	171	0.237
SINERVO P	171	0.237
BISELLO D	170	0.236
CARLSMITH D	170	0.236
GLADNEY L	170	0.236
LORETI M	170	0.236
SIEGRIST J	170	0.236
TAKIKAWA K	170	0.236
YEH GP	170	0.236
BELLETTINI G	169	0.234
FUKUI Y	169	0.234
HABER C	169	0.234
LEE J	169	0.234
PROUDFOOT J	169	0.234
WEINSTEIN AJ	169	0.234
CAMPBELL M	168	0.233
GOLD M	168	0.233
MAESHIMA K	168	0.233
SHOCHET M	168	0.233
WAGNER RL	168	0.233
WICKLUND AB	168	0.233
BELFORTE S	167	0.231
BLOCKER C	167	0.231
BYRUM KL	167	0.231
CHIARELLI G	167	0.231
CORDELLI M	167	0.231
DEMORTIER L	167	0.231
HAHN SR	167	0.231
HARRIS RM	167	0.231
KAMON T	167	0.231
NAKANO I	167	0.231
PAOLETTI R	167	0.231
PATRICK J	167	0.231
PUNZI G	167	0.231
RIMONDI F	167	0.231
RISTORI L	167	0.231
SCHLABACH P	167	0.231
SCHMIDT EE	167	0.231
SCRIBANO A	167	0.231
WAGNER RG	167	0.231
WATTS T	167	0.231
APOLLINARI G	166	0.230
BELLINGER J	166	0.230
FLAUGHER B	166	0.230
FREEMAN J	166	0.230
HOLLEBEEK R	166	0.230
JOSHI U	166	0.230
MISCETTI S	166	0.230
SANSONI A	166	0.230
SHIBATA EI	166	0.230
YOH J	166	0.230
ZETTI F	166	0.230
BEAN A	165	0.229
BEDESCHI F	165	0.229
BERGE JP	165	0.229
BESSON D	165	0.229
CARITHERS W	165	0.229
CHAPMAN J	165	0.229
FRANKLIN M	165	0.229
GIANNETTI P	165	0.229
HUTH J	165	0.229
KUHLMANN SE	165	0.229
LOCKYER N	165	0.229
MENZIONE A	165	0.229
PHILLIPS TJ	165	0.229
SKUBIC P	165	0.229
STEFANINI A	165	0.229
UKEGAWA F	165	0.229
BENSINGER J	164	0.227
BRANDENBURG G	164	0.227
SNIDER FD	164	0.227
MISHINA M	163	0.226
BROWDER TE	162	0.225
KANDASWAMY J	162	0.225
KEPHART R	162	0.225
TOLLESTRUP A	162	0.225
VIDAL R	162	0.225
WEBB R	162	0.225
LISS TM	161	0.223
RILEY D	161	0.223
BUDD HS	160	0.222
DEJONGH F	160	0.222
GAN KK	160	0.222
HOLLOWAY L	160	0.222
MORRISON RJ	160	0.222
BACCHETTA N	159	0.220
BAUER G	159	0.220
NELSON C	159	0.220
PAULETTA G	159	0.220
SEGLER S	159	0.220
YAMAMOTO H	159	0.220
CLARK AG	158	0.219
PLUNKETT R	158	0.219
SEIYA Y	158	0.219
TKACZYK S	158	0.219
WOLINSKI J	158	0.219
COOPER J	157	0.218
DERWENT PF	157	0.218
EIGEN G	157	0.218
JESSOP CP	157	0.218
ROBERTSON WJ	157	0.218
HUGHES R	156	0.216
KIM YK	156	0.216
MANGANO M	156	0.216
PAPADIMITRIOU V	156	0.216
WESTER WC	156	0.216
LEWIS JD	155	0.215
WICKLUND E	155	0.215
WINER BL	155	0.215
EISENSTEIN BI	154	0.213
GIROMINI P	154	0.213
PESCARA L	154	0.213
STROYNOWSKI R	154	0.213
ZANETTI A	154	0.213
BUSETTO G	153	0.212
KONIGSBERG J	153	0.212
KOVACS E	153	0.212
LEONE S	153	0.212
ZUCCHELLI S	153	0.212
LUKENS P	152	0.211
TURINI N	152	0.211
VEJCIK S	152	0.211
CIHANGIR S	151	0.209
GERDES DW	151	0.209
MARIOTTI M	151	0.209
MULLER T	151	0.209
GOSHAW AT	150	0.208
KATO Y	150	0.208
WENZEL H	150	0.208
WILSON P	150	0.208
BENJAMIN D	149	0.207
EINSWEILER K	149	0.207
THERIOT D	149	0.207
ABE K	148	0.205
BEHRENDS S	148	0.205
DRELL PS	148	0.205
KARLINER I	148	0.205
PTOHOS F	148	0.205
ROSENSON L	148	0.205
YOSHIDA T	148	0.205
JENSEN H	147	0.204
KIM SH	147	0.204
AMMAR R	146	0.202
ARTUSO M	146	0.202
BARINGER P	146	0.202
GOLDBERG M	146	0.202
KASHA H	146	0.202
RODRIGO T	146	0.202
SHIPSEY IPJ	146	0.202
SKWARNICKI T	146	0.202
SPHICAS P	146	0.202
PARK H	145	0.201
PATTERSON JR	145	0.201
RAGAN K	145	0.201
SILL A	145	0.201
WARBURTON A	145	0.201
YELTON J	145	0.201
LINDGREN M	144	0.200
TETHER S	144	0.200
ERREDE D	143	0.198
SEIDEL S	143	0.198
LAMMEL S	142	0.197
THALER JJ	142	0.197
KADEL RW	141	0.195
PAAR HP	141	0.195
BARBAROGALTIERI A	140	0.194
ENGELS E	140	0.194
ERNST J	140	0.194
KOPP S	140	0.194
SUMOROK K	140	0.194
TSENG J	140	0.194
WU X	140	0.194
ATAC M	139	0.193
ELY R	139	0.193
ALEXANDER JP	138	0.191
HONSCHEID K	138	0.191
LUCCHESI D	138	0.191
MIAO T	138	0.191
YAGIL A	138	0.191
HANS RM	137	0.190
LECOMPTE T	137	0.190
LI J	137	0.190
NEUBERGER D	137	0.190
TANAKA M	137	0.190
URHEIM J	137	0.190
GEER S	136	0.188
LAMOUREUX JI	136	0.188
OLSEN J	136	0.188
SELEN M	136	0.188
MARTIN A	135	0.187
SCHMIDT MP	135	0.187
WANG J	135	0.187
IKEDA H	134	0.186
KANEKO T	134	0.186
PATEL PM	134	0.186
ZOELLER MM	134	0.186
BLAIR RE	133	0.184
HUSTON J	133	0.184
OKUSAWA T	133	0.184
CAMPAGNARI C	132	0.183
ENO S	132	0.183
MILLER R	132	0.183
SCHRENK S	132	0.183
BAILEY MW	131	0.182
BERTOLUCCI S	131	0.182
BROMBERG C	131	0.182
CINABRO D	131	0.182
GORDON A	131	0.182
GROER L	131	0.182
MILLER JS	131	0.182
SAVINOV V	131	0.182
FAN Q	130	0.180
MIYASHITA S	130	0.180
SEVERINI H	130	0.180
SINGH P	130	0.180
GIOKARIS N	129	0.179
PIACENTINO G	129	0.179
SALTZBERG D	129	0.179
SHEPARD PF	129	0.179
YAO W	129	0.179
ABE F	128	0.177
HUFFMAN BT	128	0.177
INCANDELA J	128	0.177
RICHMAN JD	128	0.177
STEELE J	128	0.177
SUZUKI T	128	0.177
BHATTI A	127	0.176
BURKETT K	127	0.176
DONATI S	127	0.176
KATAYAMA N	127	0.176
KIM SK	127	0.176
KOEHN P	127	0.176
OISHI R	127	0.176
PAGLIARONE C	127	0.176
SHIMOJIMA M	127	0.176
STUART D	127	0.176
YU I	127	0.176
ABRAMS GS	126	0.175
FIORI I	126	0.175
GALLINARO M	126	0.175
HEINRICH J	126	0.175
KENNEDY RD	126	0.175
MASEK G	126	0.175
SPALDING J	126	0.175
TERAMOTO Y	126	0.175
YEH P	126	0.175
CONTRERAS M	125	0.173
CONWAY J	125	0.173
DENINNO M	125	0.173
EDWARDS KW	125	0.173
FRIEDMAN J	125	0.173
GOLLIN GD	125	0.173
YASUOKA K	125	0.173
INCAGLI M	124	0.172
JONES CD	124	0.172
KIM HS	124	0.172
SATO H	124	0.172
SCHELLMAN H	124	0.172
SPIEGEL L	124	0.172
KIM SB	123	0.170
KROLL J	123	0.170
LUTH V	123	0.170
OH SH	123	0.170
SMITH A	123	0.170
ALBROW MG	122	0.169
