Authors	records	% of 13475
PETO R	48	0.356
COLLINS R	42	0.312
WILLIAMS R	41	0.304
RAJU TNK	38	0.282
WHITE NJ	37	0.275
YUSUF S	35	0.260
BERAL V	26	0.193
REMUZZI G	24	0.178
WEATHERALL DJ	23	0.171
ADAMI HO	22	0.163
CUZICK J	22	0.163
HAMPTON JR	22	0.163
SLEIGHT P	22	0.163
SMITH GD	22	0.163
WARRELL DA	22	0.163
WILL RG	21	0.156
BLOOM SR	20	0.148
BOTTAZZO GF	20	0.148
GREENWOOD BM	20	0.148
SCHULZ KF	20	0.148
TEDDER RS	20	0.148
BLACK RE	19	0.141
TOGNONI G	19	0.141
TOPOL EJ	19	0.141
CAMPBELL S	18	0.134
COOMBES RC	18	0.134
GOLDHIRSCH A	18	0.134
GRIMES DA	18	0.134
RODECK CH	18	0.134
WARLOW CP	18	0.134
MACMAHON S	17	0.126
MARMOT MG	17	0.126
SANDERCOCK P	17	0.126
SMITH A	17	0.126
BARNES PJ	16	0.119
CAMM AJ	16	0.119
FENTIMAN IS	16	0.119
GAZET JC	16	0.119
GRAY R	16	0.119
HALL AJ	16	0.119
HOWELL A	16	0.119
LOOAREESUWAN S	16	0.119
MARSH K	16	0.119
NICHOLSON KG	16	0.119
VANDENBROUCKE JP	16	0.119
ALTMAN DG	15	0.111
BULLER HR	15	0.111
CALIFF RM	15	0.111
GALE RP	15	0.111
HORTON R	15	0.111
JICK H	15	0.111
MEADE TW	15	0.111
POCOCK SJ	15	0.111
QUINN TC	15	0.111
SMITH PG	15	0.111
TUOMILEHTO J	15	0.111
WEISS RA	15	0.111
WHITTLE HC	15	0.111
ALBERTI KGMM	14	0.104
ANDERSON J	14	0.104
BAUM M	14	0.104
BIGGAR RJ	14	0.104
DAHLOF B	14	0.104
FISCHER A	14	0.104
GAZZARD B	14	0.104
HENNEKENS CH	14	0.104
HOFMAN A	14	0.104
MACGREGOR GA	14	0.104
MELBYE M	14	0.104
NICOLAIDES KH	14	0.104
PETO J	14	0.104
PHILLIPS AN	14	0.104
ROWE B	14	0.104
SMITH S	14	0.104
STARZL TE	14	0.104
WARLOW C	14	0.104
BOYLE P	13	0.096
GALLO RC	13	0.096
GELBER RD	13	0.096
GRIFFITHS PD	13	0.096
HOFFBRAND AV	13	0.096
IRONSIDE JW	13	0.096
JULIAN DG	13	0.096
KUMAR S	13	0.096
MCPHERSON K	13	0.096
MILLER E	13	0.096
REISS P	13	0.096
SIMOONS ML	13	0.096
THOMPSON SG	13	0.096
VANGIJN J	13	0.096
CLARKE M	12	0.089
COHEN J	12	0.089
COOPER DA	12	0.089
ELBOURNE D	12	0.089
GASBARRINI G	12	0.089
GOLDMAN JM	12	0.089
HANSSON L	12	0.089
HODSON ME	12	0.089
JOHNSON AM	12	0.089
JONES P	12	0.089
KAMM MA	12	0.089
KREMSNER PG	12	0.089
LEVIN M	12	0.089
LUBSEN J	12	0.089
LUCAS A	12	0.089
MARSDEN CD	12	0.089
MCMASTER P	12	0.089
MCMICHAEL AJ	12	0.089
MURRAY CJL	12	0.089
NOSTEN F	12	0.089
PECKHAM CS	12	0.089
PELTOLA H	12	0.089
PETERS TJ	12	0.089
POLAK JM	12	0.089
POWLES TJ	12	0.089
PRENTICE HG	12	0.089
PUI CH	12	0.089
VERONESI U	12	0.089
WALLENTIN L	12	0.089
YUEN KY	12	0.089
AABY P	11	0.082
BRAUNWALD E	11	0.082
BRODIE MJ	11	0.082
COLLINGE J	11	0.082
DOLL R	11	0.082
EGGER M	11	0.082
EKBOM A	11	0.082
FOX KAA	11	0.082
GENT M	11	0.082
GOEDERT JJ	11	0.082
GOLDSTONE AH	11	0.082
GRANT A	11	0.082
HARRIS AL	11	0.082
JOHNSON A	11	0.082
LEVINE MM	11	0.082
LINCH DC	11	0.082
LOWE GDO	11	0.082
MARTYN CN	11	0.082
MCCARTHY M	11	0.082
MOXON ER	11	0.082
MURRAY RM	11	0.082
OLSEN J	11	0.082
PALMER SR	11	0.082
PARKER D	11	0.082
PEPYS MB	11	0.082
PETO TEA	11	0.082
PIKE MC	11	0.082
POULTER NR	11	0.082
PRESCOTT RJ	11	0.082
ROBERTS CJ	11	0.082
RODGERS A	11	0.082
ROSE G	11	0.082
ROSENDAAL FR	11	0.082
ROTHWELL PM	11	0.082
SERJEANT GR	11	0.082
SHANN F	11	0.082
SHORVON SD	11	0.082
SMITH T	11	0.082
STAMPFER MJ	11	0.082
STEEL CM	11	0.082
STEWART PM	11	0.082
THOMAS HC	11	0.082
TRICHOPOULOS D	11	0.082
TURNER RC	11	0.082
WALD NJ	11	0.082
WALKER M	11	0.082
WEDEL H	11	0.082
WILLIAMS G	11	0.082
AMOUYEL P	10	0.074
AXON ATR	10	0.074
BABIKER A	10	0.074
BARKER DJP	10	0.074
BLANCHE S	10	0.074
BLATTNER WA	10	0.074
BROWN MJ	10	0.074
BULPITT C	10	0.074
CALNE RY	10	0.074
CARR A	10	0.074
CHETTY U	10	0.074
COLE TJ	10	0.074
CUNNINGHAM D	10	0.074
DARBYSHIRE J	10	0.074
DAY NE	10	0.074
EDDLESTON ALWF	10	0.074
ELDER GH	10	0.074
FAGARD R	10	0.074
FARLEY TMM	10	0.074
FARTHING MJG	10	0.074
FORBES JF	10	0.074
FOWKES FGR	10	0.074
FOX K	10	0.074
GIAQUINTO C	10	0.074
GILMAN RH	10	0.074
GODWIN J	10	0.074
HARDCASTLE JD	10	0.074
HAUTVAST JGAJ	10	0.074
HERMANS J	10	0.074
HOUGHTON J	10	0.074
KATLAMA C	10	0.074
KLIJN JGM	10	0.074
LEDERGERBER B	10	0.074
LEWIS S	10	0.074
LINDHOLM LH	10	0.074
LOPEZ AD	10	0.074
MCELWAIN TJ	10	0.074
MEIRIK O	10	0.074
MURRAY GD	10	0.074
OSMOND C	10	0.074
PARISH S	10	0.074
PARMAR MKB	10	0.074
PHILLIPS RE	10	0.074
POWLES RL	10	0.074
RODES J	10	0.074
ROSNER B	10	0.074
RUBENS RD	10	0.074
RUGGENENTI P	10	0.074
SHAPER AG	10	0.074
SIMMONDS P	10	0.074
SMITH D	10	0.074
SUNG JJY	10	0.074
SWEDBERG K	10	0.074
TELENTI A	10	0.074
VESSEY MP	10	0.074
VICTORA CG	10	0.074
WANG Y	10	0.074
WELLER IVD	10	0.074
WHITEHEAD RG	10	0.074
WILCOX RG	10	0.074
WILHELMSEN L	10	0.074
WILLETT WC	10	0.074
WILLIAMS NS	10	0.074
WILLIAMSON R	10	0.074
ZEIDLER M	10	0.074
ANDERSON RM	9	0.067
ARMSTRONG PW	9	0.067
BANATVALA JE	9	0.067
BARRETT AJ	9	0.067
BERGSTROM R	9	0.067
BLAND JM	9	0.067
BOISSEL JP	9	0.067
BRIET E	9	0.067
BRITTON J	9	0.067
BROCK DJH	9	0.067
BROWN P	9	0.067
CHADWICK D	9	0.067
CHAN KH	9	0.067
DABIS F	9	0.067
DIAZ R	9	0.067
FINE PEM	9	0.067
FISHER B	9	0.067
FORBES J	9	0.067
FORREST APM	9	0.067
FRANCESCHI S	9	0.067
FRANZOSI MG	9	0.067
GEORGE WD	9	0.067
GLUCKMAN E	9	0.067
GRANGER CB	9	0.067
GUAN Y	9	0.067
HAYWARD JL	9	0.067
HEIKKILA J	9	0.067
HIGHTOWER AW	9	0.067
