0,1,14.0
1,0,14.0
0,4,14.0
4,0,14.0
1,2,14.0
2,1,14.0
2,3,14.0
3,2,14.0
2,10,14.0
10,2,14.0
4,3,14.0
3,4,14.0
3,5,14.0
5,3,14.0
5,6,14.0
6,5,14.0
6,7,14.0
7,6,14.0
7,8,14.0
8,7,14.0
10,9,14.0
9,10,14.0
10,118,14.0
118,10,14.0
118,9,14.0
9,118,14.0
9,11,14.0
11,9,14.0
9,8,14.0
8,9,14.0
8,18,14.0
18,8,14.0
11,12,14.0
12,11,14.0
12,13,14.0
13,12,14.0
13,14,14.0
14,13,14.0
14,15,14.0
15,14,14.0
15,16,14.0
16,15,14.0
16,17,14.0
17,16,14.0
16,18,14.0
18,16,14.0
18,20,14.0
20,18,14.0
18,22,14.0
22,18,14.0
20,119,14.0
119,20,14.0
119,21,14.0
21,119,14.0
21,25,14.0
25,21,14.0
21,27,14.0
27,21,14.0
8,23,14.0
23,8,14.0
7,35,14.0
35,7,14.0
6,41,14.0
41,6,14.0
6,37,14.0
37,6,14.0
37,38,14.0
38,37,14.0
38,39,14.0
39,38,14.0
37,39,14.0
39,37,14.0
39,40,14.0
40,39,14.0
40,36,14.0
36,40,14.0
36,34,14.0
34,36,14.0
34,33,14.0
33,34,14.0
33,32,14.0
32,33,14.0
32,31,14.0
31,32,14.0
31,26,14.0
26,31,14.0
25,26,14.0
26,25,14.0
31,57,14.0
57,31,14.0
32,56,14.0
56,32,14.0
33,43,14.0
43,33,14.0
42,43,14.0
43,42,14.0
43,56,14.0
56,43,14.0
41,42,14.0
42,41,14.0
41,117,14.0
117,41,14.0
116,117,14.0
117,116,14.0
116,34,14.0
34,116,14.0
26,27,14.0
27,26,14.0
27,28,14.0
28,27,14.0
28,29,14.0
29,28,14.0
28,30,14.0
30,28,14.0
30,58,14.0
58,30,14.0
116,48,14.0
48,116,14.0
48,47,14.0
47,48,14.0
47,45,14.0
45,47,14.0
45,46,14.0
46,45,14.0
45,44,14.0
44,45,14.0
44,42,14.0
42,44,14.0
44,48,14.0
48,44,14.0
44,65,14.0
65,44,14.0
48,49,14.0
49,48,14.0
49,50,14.0
50,49,14.0
49,53,14.0
53,49,14.0
53,54,14.0
54,53,14.0
53,51,14.0
51,53,14.0
51,50,14.0
50,51,14.0
51,52,14.0
52,51,14.0
53,67,14.0
67,53,14.0
53,66,14.0
66,53,14.0
67,66,14.0
66,67,14.0
53,65,14.0
65,53,14.0
65,64,14.0
64,65,14.0
64,63,14.0
63,64,14.0
63,62,14.0
62,63,14.0
62,61,14.0
61,62,14.0
61,60,14.0
60,61,14.0
63,55,14.0
55,63,14.0
55,56,14.0
56,55,14.0
56,61,14.0
61,56,14.0
56,57,14.0
57,56,14.0
57,58,14.0
58,57,14.0
58,59,14.0
59,58,14.0
59,60,14.0
60,59,14.0
59,73,14.0
73,59,14.0
60,73,14.0
73,60,14.0
72,73,14.0
73,72,14.0
72,62,14.0
62,72,14.0
72,71,14.0
71,72,14.0
72,74,14.0
74,72,14.0
71,70,14.0
70,71,14.0
70,69,14.0
69,70,14.0
69,68,14.0
68,69,14.0
69,65,14.0
65,69,14.0
68,76,14.0
76,68,14.0
76,77,14.0
77,76,14.0
74,73,14.0
73,74,14.0
71,75,14.0
75,71,14.0
75,77,14.0
77,75,14.0
77,78,14.0
78,77,14.0
78,79,14.0
79,78,14.0
77,79,14.0
79,77,14.0
78,80,14.0
80,78,14.0
80,88,14.0
88,80,14.0
74,81,14.0
81,74,14.0
81,82,14.0
82,81,14.0
82,83,14.0
83,82,14.0
83,84,14.0
84,83,14.0
82,85,14.0
85,82,14.0
85,86,14.0
86,85,14.0
86,87,14.0
87,86,14.0
86,89,14.0
89,86,14.0
89,90,14.0
90,89,14.0
88,94,14.0
94,88,14.0
89,91,14.0
91,89,14.0
90,91,14.0
91,90,14.0
91,92,14.0
92,91,14.0
91,93,14.0
93,91,14.0
92,94,14.0
94,92,14.0
93,94,14.0
94,93,14.0
94,96,14.0
96,94,14.0
94,95,14.0
95,94,14.0
96,95,14.0
95,96,14.0
96,97,14.0
97,96,14.0
93,106,14.0
106,93,14.0
95,99,14.0
99,95,14.0
98,99,14.0
99,98,14.0
99,103,14.0
103,99,14.0
99,100,14.0
100,99,14.0
100,101,14.0
101,100,14.0
101,103,14.0
103,101,14.0
101,102,14.0
102,101,14.0
103,104,14.0
104,103,14.0
103,105,14.0
105,103,14.0
106,107,14.0
107,106,14.0
107,105,14.0
105,107,14.0
106,108,14.0
108,106,14.0
107,108,14.0
108,107,14.0
108,111,14.0
111,108,14.0
111,110,14.0
110,111,14.0
109,110,14.0
110,109,14.0
110,112,14.0
112,110,14.0
113,112,14.0
112,113,14.0
113,111,14.0
111,113,14.0
113,114,14.0
114,113,14.0
114,115,14.0
115,114,14.0
79,80,14.0
80,79,14.0
15,19,14.0
19,15,14.0
19,21,14.0
21,19,14.0
34,35,14.0
35,34,14.0
24,32,14.0
32,24,14.0
24,25,14.0
25,24,14.0
23,24,14.0
24,23,14.0
23,33,14.0
33,23,14.0
25,119,14.0
119,25,14.0
45,117,14.0
117,45,14.0
55,64,14.0
64,55,14.0
67,68,14.0
68,67,14.0
26,30,14.0
30,26,14.0
92,93,14.0
93,92,14.0
