1.0,3.0,20.307
3.0,1.0,20.307
1.0,5.0,162.16
5.0,1.0,162.16
1.0,247.0,51.203
247.0,1.0,51.203
2.0,3.0,20.116
3.0,2.0,20.116
2.0,6.0,109.76
6.0,2.0,109.76
2.0,8.0,35.294
8.0,2.0,35.294
2.0,248.0,68.173
248.0,2.0,68.173
3.0,4.0,205.97
4.0,3.0,205.97
3.0,7.0,333.33
7.0,3.0,333.33
3.0,18.0,14.301
18.0,3.0,14.301
3.0,129.0,140.0
129.0,3.0,140.0
3.0,249.0,94.877
249.0,3.0,94.877
4.0,16.0,52.055
16.0,4.0,52.055
5.0,7.0,27.047
7.0,5.0,27.047
5.0,9.0,33.067
9.0,5.0,33.067
6.0,7.0,26.737
7.0,6.0,26.737
7.0,12.0,109.76
12.0,7.0,109.76
7.0,110.0,140.0
110.0,7.0,140.0
8.0,11.0,16.041
11.0,8.0,16.041
8.0,14.0,21.728
14.0,8.0,21.728
9.0,11.0,35.294
11.0,9.0,35.294
10.0,11.0,10.742
11.0,10.0,10.742
10.0,12.0,19.155
12.0,10.0,19.155
11.0,13.0,27.869
13.0,11.0,27.869
11.0,250.0,52.002
250.0,11.0,52.002
12.0,20.0,65.502
20.0,12.0,65.502
12.0,251.0,32.051
251.0,12.0,32.051
13.0,19.0,28.523
19.0,13.0,28.523
14.0,15.0,21.429
15.0,14.0,21.429
15.0,16.0,27.083
16.0,15.0,27.083
15.0,17.0,24.21
17.0,15.0,24.21
15.0,31.0,3.7731
31.0,15.0,3.7731
15.0,74.0,3.478
74.0,15.0,3.478
15.0,75.0,2.5747
75.0,15.0,2.5747
16.0,36.0,45.082
36.0,16.0,45.082
17.0,252.0,64.182
252.0,17.0,64.182
18.0,20.0,54.878
20.0,18.0,54.878
18.0,72.0,12.178
72.0,18.0,12.178
19.0,20.0,75.03
20.0,19.0,75.03
19.0,21.0,24.535
21.0,19.0,24.535
19.0,26.0,4.726
26.0,19.0,4.726
20.0,23.0,29.01
23.0,20.0,29.01
21.0,22.0,7.3877
22.0,21.0,7.3877
22.0,23.0,16.569
23.0,22.0,16.569
22.0,24.0,20.723
24.0,22.0,20.723
22.0,253.0,43.478
253.0,22.0,43.478
23.0,231.0,14.552
231.0,23.0,14.552
23.0,254.0,34.602
254.0,23.0,34.602
24.0,25.0,11.204
25.0,24.0,11.204
25.0,26.0,7.3059
26.0,25.0,7.3059
25.0,232.0,6.9337
232.0,25.0,6.9337
27.0,28.0,15.873
28.0,27.0,15.873
27.0,32.0,79.867
32.0,27.0,79.867
27.0,34.0,33.067
34.0,27.0,33.067
27.0,35.0,22.655
35.0,27.0,22.655
28.0,36.0,123.08
36.0,28.0,123.08
29.0,30.0,21.066
30.0,29.0,21.066
29.0,60.0,16.026
60.0,29.0,16.026
29.0,63.0,60.345
63.0,29.0,60.345
29.0,64.0,30.818
64.0,29.0,30.818
30.0,73.0,36.242
73.0,30.0,36.242
31.0,32.0,20.678
32.0,31.0,20.678
31.0,34.0,13.974
34.0,31.0,13.974
31.0,35.0,25.788
35.0,31.0,25.788
31.0,43.0,11.825
43.0,31.0,11.825
31.0,74.0,3.3903
74.0,31.0,3.3903
31.0,75.0,6.9255
75.0,31.0,6.9255
31.0,266.0,2120.2
266.0,31.0,2120.2
32.0,35.0,25.82
35.0,32.0,25.82
32.0,37.0,10.125
37.0,32.0,10.125
33.0,36.0,154.89
36.0,33.0,154.89
33.0,255.0,32.804
255.0,33.0,32.804
34.0,42.0,6.3135
42.0,34.0,6.3135
35.0,36.0,34.483
36.0,35.0,34.483
35.0,43.0,4.6922
43.0,35.0,4.6922
35.0,44.0,10.02
44.0,35.0,10.02
36.0,40.0,70.0
40.0,36.0,70.0
37.0,38.0,12.287
38.0,37.0,12.287
37.0,42.0,3.3733
42.0,37.0,3.3733
37.0,46.0,23.077
46.0,37.0,23.077
38.0,39.0,49.603
39.0,38.0,49.603
38.0,41.0,10.79
41.0,38.0,10.79
38.0,47.0,10.714
47.0,38.0,10.714
38.0,256.0,5.8389
256.0,38.0,5.8389
39.0,40.0,47.619
40.0,39.0,47.619
39.0,52.0,23.699
52.0,39.0,23.699
39.0,62.0,18.018
62.0,39.0,18.018
40.0,68.0,23.477
68.0,40.0,23.477
41.0,61.0,6.1107
61.0,41.0,6.1107
41.0,92.0,7.4811
92.0,41.0,7.4811
42.0,87.0,13.873
87.0,42.0,13.873
43.0,44.0,9.5948
44.0,43.0,9.5948
43.0,257.0,80.645
257.0,43.0,80.645
44.0,45.0,8.2264
45.0,44.0,8.2264
45.0,48.0,11.222
48.0,45.0,11.222
46.0,47.0,12.261
47.0,46.0,12.261
47.0,48.0,8.7037
48.0,47.0,8.7037
48.0,49.0,5.1546
49.0,48.0,5.1546
48.0,258.0,5.4142
258.0,48.0,5.4142
49.0,50.0,9.3941
50.0,49.0,9.3941
49.0,55.0,1.7121
55.0,49.0,1.7121
49.0,259.0,19.686
259.0,49.0,19.686
50.0,51.0,34.346
51.0,50.0,34.346
51.0,53.0,75.145
53.0,51.0,75.145
52.0,54.0,15.095
54.0,52.0,15.095
53.0,54.0,17.384
54.0,53.0,17.384
53.0,260.0,42.017
260.0,53.0,42.017
54.0,56.0,9.3077
56.0,54.0,9.3077
54.0,123.0,140.0
123.0,54.0,140.0
54.0,261.0,32.751
261.0,54.0,32.751
55.0,56.0,25.876
56.0,55.0,25.876
55.0,236.0,5.6791
236.0,55.0,5.6791
57.0,66.0,5.7615
66.0,57.0,5.7615
57.0,180.0,9.9069
180.0,57.0,9.9069
57.0,190.0,4.1117
190.0,57.0,4.1117
58.0,59.0,9.0711
59.0,58.0,9.0711
58.0,237.0,7.8963
237.0,58.0,7.8963
59.0,60.0,7.0976
60.0,59.0,7.0976
59.0,61.0,9.0353
61.0,59.0,9.0353
59.0,262.0,15.161
262.0,59.0,15.161
