10.453811,46.864426
10.44854,46.832233
10.444923,46.823242
10.439032,46.816887
10.417224,46.79885
10.419085,46.783966
10.426216,46.76942
10.428696,46.75565
10.416604,46.743015
10.399654,46.735546
10.395623,46.7264
10.396554,46.715004
10.394383,46.70082
10.384771,46.68901
10.373919,46.681908
10.369165,46.672398
10.377537,46.65328
10.395623,46.63881
10.438205,46.635654
10.459082,46.623566
10.466627,46.604286
10.465903,46.578476
10.457945,46.553696
10.451833,46.546703
10.443993,46.537727
10.425906,46.535324
10.354282,46.548325
10.319452,46.546047
10.306637,46.547497
10.295371,46.551086
10.289067,46.555687
10.283796,46.560726
10.275941,46.565533
10.234703,46.5753
10.230259,46.58615
10.235737,46.60669
10.233773,46.61798
10.217856,46.626972
10.192122,46.62682
10.09745,46.608036
10.087839,46.604393
10.083498,46.597
10.071199,46.564396
10.062931,46.556747
10.04133,46.541862
10.032752,46.532974
10.031408,46.52579
10.031201,46.50383
10.02686,46.493183
10.028101,46.483932
10.030478,46.476673
10.035335,46.471066
10.044017,46.466984
10.026344,46.446262
10.042053,46.43272
10.071405,46.424816
10.116157,46.418823
10.133417,46.414017
10.140755,46.402905
10.13321,46.3811
10.125976,46.37438
10.104995,46.36136
10.09745,46.351643
10.092386,46.338104
10.091766,46.328957
10.095797,46.320534
10.104892,46.309372
10.14613,46.280277
10.158945,46.262447
10.14582,46.24333
10.117914,46.231133
10.075746,46.22002
10.042673,46.220486
10.041847,46.24307
10.031718,46.26007
9.992237,46.28436
9.977561,46.298103
9.97105,46.320015
9.970636,46.33981
9.964022,46.356087
9.93901,46.367455
9.918443,46.37115
9.899013,46.372158
9.855398,46.366962
9.788839,46.343296
9.768065,46.33862
9.755249,46.34053
9.730858,46.35071
9.720109,46.35089
9.709257,46.342392
9.707293,46.33097
9.708844,46.31963
9.70843,46.31175
9.693134,46.297073
9.674324,46.2918
9.559705,46.292732
9.536451,46.298622
9.515264,46.308598
9.502551,46.32074
9.482604,46.35681
9.473716,46.361874
9.451598,46.370377
9.444364,46.375282
9.4424,46.38089
9.443847,46.396137
9.437852,46.492046
9.434648,46.498325
9.426794,46.497112
9.410671,46.488895
9.403849,46.482513
9.400335,46.475407
9.395478,46.469414
9.384626,46.466415
9.377081,46.46869
9.351553,46.485485
9.350829,46.49786
9.330986,46.501503
9.282306,46.49737
9.263186,46.485123
9.245823,46.46104
9.237968,46.436546
9.24758,46.423035
9.260912,46.416653
9.262876,46.406628
9.260292,46.394016
9.260396,46.379726
9.273831,46.344254
9.275175,46.331387
9.268974,46.309372
9.239725,46.266994
9.224842,46.231182
9.215747,46.221058
9.204172,46.213562
9.192183,46.209637
9.181331,46.204056
9.17575,46.194134
9.171099,46.18261
9.163788,46.17299
9.163244,46.17227
9.090587,46.13817
9.072087,46.118893
9.068159,46.105972
9.07033,46.083443
9.067126,46.07114
9.059168,46.06179
9.049659,46.057915
9.027748,46.05311
9.002117,46.03931
8.997776,46.027943
9.015553,45.99311
8.982686,45.971973
8.980516,45.969494
8.979793,45.96691
8.980516,45.96438
8.982686,45.961845
8.993435,45.95425
9.001703,45.93606
9.010798,45.926655
9.020514,45.92278
9.042321,45.91973
9.051726,45.915546
9.063095,45.898956
9.059271,45.881954
9.034363,45.848106
9.002427,45.820717
8.972351,45.824646
8.939588,45.834827
8.900004,45.826405
8.903725,45.8418
8.909719,45.853687
8.91375,45.86609
8.912096,45.883404
8.906515,45.896477
8.898144,45.90955
8.88078,45.9311
8.870962,45.947067
8.864451,45.953423
8.857733,45.957092
8.800372,45.97854
8.785076,45.98231
8.767919,45.983086
8.769573,45.98577
8.773397,45.990578
8.790967,46.018692
8.819596,46.042927
8.834375,46.066387
8.80895,46.089745
8.793861,46.093414
