Authors	records	% of 1104
LAI YC	19	1.721
KURTHS J	17	1.540
ZASLAVSKY GM	14	1.268
CHEN GR	12	1.087
BOCCALETTI S	11	0.996
CARROLL TL	10	0.906
LAI CH	10	0.906
LIAO XF	9	0.815
BULDU JM	8	0.725
FORTUNA L	8	0.725
GLASS L	8	0.725
LI CD	8	0.725
SANJUAN MAF	8	0.725
WANG XG	8	0.725
CAO JD	7	0.634
FRASCA M	7	0.634
LIU F	7	0.634
OTT E	7	0.634
AGUIRRE LA	6	0.543
DENG B	6	0.543
EDELMAN M	6	0.543
GARCIA-OJALVO J	6	0.543
HUDSON JL	6	0.543
LETELLIER C	6	0.543
LIMA R	6	0.543
MALOMED BA	6	0.543
MIKHAILOV AS	6	0.543
MOSEKILDE E	6	0.543
OSIPOV GV	6	0.543
XU DL	6	0.543
ZHANG Y	6	0.543
ARECCHI FT	5	0.453
BLAKELY JN	5	0.453
CORRON NJ	5	0.453
FLACH S	5	0.453
GAUTHIER DJ	5	0.453
HUANG L	5	0.453
KANEKO K	5	0.453
KAPRAL R	5	0.453
KISS IZ	5	0.453
KORONOVSKII AA	5	0.453
KRAMER L	5	0.453
LU JH	5	0.453
MEISS JD	5	0.453
PORTER MA	5	0.453
TARASOV VE	5	0.453
TEL T	5	0.453
TRESSER C	5	0.453
URIAS J	5	0.453
WANG XY	5	0.453
ZHOU CT	5	0.453
ABBOTT D	4	0.362
AIHARA K	4	0.362
AL-BENDER F	4	0.362
ALLARIA E	4	0.362
ANTONSEN TM	4	0.362
ASHWIN P	4	0.362
BAPTISTA MS	4	0.362
CARRERAS BA	4	0.362
COULLET P	4	0.362
GUAN SG	4	0.362
HOLDEN AV	4	0.362
HRAMOV AE	4	0.362
HUANG TW	4	0.362
JIANG JJ	4	0.362
KEVREKIDIS PG	4	0.362
KURAKIN LG	4	0.362
LYNCH VE	4	0.362
PARK K	4	0.362
RABINOVICH MI	4	0.362
RIECKE H	4	0.362
SCHWARTZ IB	4	0.362
SHOWALTER K	4	0.362
SOSNOVTSEVA OV	4	0.362
SPROTT JC	4	0.362
TANIKAWA K	4	0.362
THIFFEAULT JL	4	0.362
VAIENTI S	4	0.362
VIROVLYANSKY AL	4	0.362
VULPIANI A	4	0.362
WESSEL N	4	0.362
WONG KW	4	0.362
YUDOVICH VI	4	0.362
ZHAN M	4	0.362
AFRAIMOVICH V	3	0.272
AKHMEDIEV N	3	0.272
ALVAREZ G	3	0.272
APTE A	3	0.272
ARENA P	3	0.272
ARMBRUSTER D	3	0.272
BANERJEE S	3	0.272
BERMAN GP	3	0.272
BIKTASHEV VN	3	0.272
BODENSCHATZ E	3	0.272
BRANDT-POLLMANN U	3	0.272
CALDAS IL	3	0.272
CANO P	3	0.272
CENCINI M	3	0.272
CHEN W	3	0.272
CLAYTON RH	3	0.272
COLLINS JJ	3	0.272
DANA SK	3	0.272
DE LA LLAVE R	3	0.272
DOBSON I	3	0.272
ECKHARDT B	3	0.272
EL GA	3	0.272
EROCHENKOVA G	3	0.272
FEMAT R	3	0.272
FINN JM	3	0.272
FLORIA LM	3	0.272
FREI MG	3	0.272
GALLAVOTTI G	3	0.272
GIRVAN M	3	0.272
GOLDBETER A	3	0.272
GONZE D	3	0.272
GOTTWALD GA	3	0.272
GREBOGI C	3	0.272
GRIMSHAW R	3	0.272
GRIMSHAW RHJ	3	0.272
GUNARATNE GH	3	0.272
HAI WH	3	0.272
HARRISON MAF	3	0.272
HAYDN N	3	0.272
HENRIQUEZ CS	3	0.272
HERNANDEZ-GARCIA E	3	0.272
HERZEL H	3	0.272
HONG SL	3	0.272
HU G	3	0.272
JUNG C	3	0.272
KAMENEV DI	3	0.272
KAROLYI G	3	0.272
KISH LB	3	0.272
KOCAREV L	3	0.272
LEBIEDZ D	3	0.272
LEYVA I	3	0.272
LIN W	3	0.272
LITAK G	3	0.272
LIU ZH	3	0.272
MCCLINTOCK PVE	3	0.272
MENDES EMAM	3	0.272
MENG J	3	0.272
MERON E	3	0.272
MEUCCI R	3	0.272
MORRISON PJ	3	0.272
NEISHTADT AI	3	0.272
NEKORKIN VI	3	0.272
NEWELL KM	3	0.272
NEWMAN DE	3	0.272
OSORIO I	3	0.272
OSTROVSKY LA	3	0.272
PALACIOS A	3	0.272
PARRONDO JMR	3	0.272
PELINOVSKY DE	3	0.272
PELINOVSKY E	3	0.272
PEREZ-MUNUZURI V	3	0.272
PIRO O	3	0.272
POJMAN JA	3	0.272
POSTNOV DE	3	0.272
PRANTS SV	3	0.272
PUMIR A	3	0.272
RAMASWAMY R	3	0.272
RAPPEL WJ	3	0.272
ROTSTEIN HG	3	0.272
ROUSSEAU G	3	0.272
SANCHEZ A	3	0.272
SCHREIBER I	3	0.272
SHUAI JW	3	0.272
SONNINO G	3	0.272
SUYKENS JAK	3	0.272
TAO C	3	0.272
THOMAS R	3	0.272
TIMMER J	3	0.272
TLIDI M	3	0.272
TOROCZKAI Z	3	0.272
TURCHETTI G	3	0.272
ULEYSKY MY	3	0.272
WEN GL	3	0.272
WURM A	3	0.272
YAN ZY	3	0.272
YANG XS	3	0.272
YU DC	3	0.272
YU WW	3	0.272
ZEBROWSKI JJ	3	0.272
ZHANG G	3	0.272
ZHOU TS	3	0.272
ZOCHOWSKI M	3	0.272
ALONSO S	2	0.181
ALTMANN EG	2	0.181
AMARAL GFV	2	0.181
ANKIEWICZ A	2	0.181
ARTUSO R	2	0.181
BALAZSI G	2	0.181
BALENZUELA P	2	0.181
BALMFORTH NJ	2	0.181
BAR M	2	0.181
BARANOWSKI R	2	0.181
BARELKO VV	2	0.181
BELYKH I	2	0.181
BEN-JACOB E	2	0.181
BENETTIN G	2	0.181
BHATTACHARJEE JK	2	0.181
BILLINGS L	2	0.181
BISHOP AR	2	0.181
BLASIUS B	2	0.181
BLOMGREN P	2	0.181
BOISSONADE J	2	0.181
BOLLT EM	2	0.181
BRADLEY E	2	0.181
BUDYANSKY MV	2	0.181
BUNIMOVICH LA	2	0.181
BUSCARINO A	2	0.181
CAI TX	2	0.181
CANTON EC	2	0.181
CHAN CK	2	0.181
CHAVEZ M	2	0.181
CHEN JY	2	0.181
CHEN L	2	0.181
CHEN MY	2	0.181
CHERRY EM	2	0.181
CHIALVO DR	2	0.181
CHITRA RN	2	0.181
CHONG GS	2	0.181
CHOWDHURY AR	2	0.181
CHRISTIANSEN PL	2	0.181
CHRISTINI DJ	2	0.181
CLARKE S	2	0.181
COMTOIS P	2	0.181
COURBAGE M	2	0.181
CRUTCHFIELD JP	2	0.181
CUENDA S	2	0.181
DANCKAERT J	2	0.181
DANIELS KE	2	0.181
DAW S	2	0.181
DE FEO O	2	0.181
DE KEPPER P	2	0.181
DE LUCA J	2	0.181
DEL-CASTILLO-NEGRETE D	2	0.181
DELOS JB	2	0.181
DING MZ	2	0.181
DOERING CR	2	0.181
DOLNIK M	2	0.181
DRONOV V	2	0.181
DZAKPASU R	2	0.181
EDWARDS R	2	0.181
EISWIRTH M	2	0.181
EPSTEIN IR	2	0.181
ERNEUX T	2	0.181
ESPOSTI F	2	0.181
FASSOIS SD	2	0.181
FENG G	2	0.181
FERRARIO M	2	0.181
FINNEY C	2	0.181
FISHMAN S	2	0.181
FISTUL MV	2	0.181
FREEMAN WJ	2	0.181
FREIRE JG	2	0.181
FUCHIKAMI N	2	0.181
FUCHSS K	2	0.181
GALATOLO S	2	0.181
GALLAS JAC	2	0.181
GHIL M	2	0.181
GOLDBERGER AL	2	0.181
GOMEZ-GARDENES J	2	0.181
GONG XF	2	0.181
GONZALEZ CM	2	0.181
GORMAN M	2	0.181
GOTTWALD G	2	0.181
HAGBERG A	2	0.181
HALLOY J	2	0.181
HANDLEY JP	2	0.181
HARO A	2	0.181
HASLER M	2	0.181
HASTY J	2	0.181
HAVLIN S	2	0.181
HINES G	2	0.181
HIVELY LM	2	0.181
HOFFMAN DK	2	0.181
HOLSTEIN-RATHLOU NH	2	0.181
HORITA T	2	0.181
HOU ZH	2	0.181
HU JH	2	0.181
HUANG DB	2	0.181
HUERTA R	2	0.181
HUNT BR	2	0.181
IOOSS G	2	0.181
ISHIOKA S	2	0.181
IVANOV PC	2	0.181
JAMES DFV	2	0.181
JOSIC K	2	0.181
JUDD K	2	0.181
KADJI HGE	2	0.181
KAHNG B	2	0.181
KAMINSKI T	2	0.181
KANTELHARDT JW	2	0.181
KANTZ H	2	0.181
KAPITULA T	2	0.181
KARMA A	2	0.181
KAUFMAN M	2	0.181
KAWCZYNSKI AL	2	0.181
KAZANTSEV VB	2	0.181
KENNEL MB	2	0.181
KEVREKIDIS IG	2	0.181
KHAVRUS VO	2	0.181
KIM D	2	0.181
KITAJIMA H	2	0.181
KNOBLOCH E	2	0.181
KNUDSON SK	2	0.181
KO JY	2	0.181
KOURI DJ	2	0.181
KOZMA R	2	0.181
KRINSKY VI	2	0.181
KRISHNAMOORTHY S	2	0.181
KUKLIK P	2	0.181
KURIAKOSE VC	2	0.181
LAKSHMANAN M	2	0.181
