Authors	records	% of 10244
PERL ML	38	0.371
CLINE D	37	0.361
FELDMAN GJ	37	0.361
TRILLING GH	35	0.342
GOLDHABER G	34	0.332
PIPKIN FM	34	0.332
RICHTER B	34	0.332
ABRAMS GS	32	0.312
KADYK JA	32	0.312
HANSON G	31	0.303
BOYARSKI AM	28	0.273
MANN AK	28	0.273
PATERSON JM	27	0.264
REEDER DD	27	0.264
BREIDENBACH M	26	0.254
CHINOWSKY W	26	0.254
LARSEN RR	26	0.254
SCHWITTERS RF	26	0.254
FRIEDBERG CE	25	0.244
LUTH V	25	0.244
PHILLIPS JC	25	0.244
RUBBIA C	25	0.244
MOREHOUSE CC	24	0.234
PUN TP	24	0.234
TANENBAUM W	24	0.234
IMLAY R	23	0.225
LYNCH HL	23	0.225
WHEATLEY JC	23	0.225
WHITAKER JS	23	0.225
BULOS F	22	0.215
FRYBERGER D	22	0.215
HUGHES VW	22	0.215
LUKE D	22	0.215
MATTHIAS BT	22	0.215
STEPHENS FS	22	0.215
BROWN CN	21	0.205
DIAMOND RM	21	0.205
EASTMAN DE	21	0.205
LEDERMAN LM	21	0.205
VANNUCCI F	21	0.205
WEINBERG S	21	0.205
COHEN ML	20	0.195
GOOD ML	20	0.195
SADOULET B	20	0.195
SHEN YR	20	0.195
SULAK L	20	0.195
WISS JE	20	0.195
GREINER W	19	0.185
LIU CS	19	0.185
SCHIFFER JP	19	0.185
SPICER WE	19	0.185
TELEGDI VL	19	0.185
TICHO HK	19	0.185
WINKELMANN FC	19	0.185
WONG AY	19	0.185
LING TY	18	0.176
PIERRE FM	18	0.176
RAPIDIS P	18	0.176
SAMIOS NP	18	0.176
WERTHEIM GK	18	0.176
BENVENUTI A	17	0.166
HEEGER AJ	17	0.166
LAX B	17	0.166
SHIRANE G	17	0.166
BUCHER E	16	0.156
COHEN MH	16	0.156
DAWSON JM	16	0.156
DERRICK M	16	0.156
FISHER ME	16	0.156
LANDER RL	16	0.156
LITKE AM	16	0.156
MILLER DH	16	0.156
PARKS RD	16	0.156
SMITH GA	16	0.156
STEFANSKI R	16	0.156
BARISH BC	15	0.146
BIRGENEAU RJ	15	0.146
BROMLEY DA	15	0.146
CARMONY DD	15	0.146
CHEN M	15	0.146
DIEBOLD R	15	0.146
FERBEL T	15	0.146
FORD WT	15	0.146
GOBBI B	15	0.146
HARTILL DL	15	0.146
JEANMARIE B	15	0.146
LAI KW	15	0.146
LEE YC	15	0.146
PAIS A	15	0.146
ROSENFELD AH	15	0.146
SANDERS GH	15	0.146
STEVENSON ML	15	0.146
WHITMORE J	15	0.146
WILSON R	15	0.146
BARSHAY S	14	0.137
BUCHHOLZ D	14	0.137
CRAWFORD FS	14	0.137
DASH JG	14	0.137
GLASHOW SL	14	0.137
LONGO MJ	14	0.137
ROHDE M	14	0.137
ROSENBLUTH MN	14	0.137
SAKURAI JJ	14	0.137
SILVERMAN A	14	0.137
SLATTERY P	14	0.137
SUHL H	14	0.137
TING SCC	14	0.137
WALKER WD	14	0.137
WANDERER P	14	0.137
ANDERSON RL	13	0.127
BECKER U	13	0.127
CALDWELL DO	13	0.127
FORSLUND DW	13	0.127
HOFSTADTER R	13	0.127
JACCARINO V	13	0.127
JACKSON HE	13	0.127
JONES LW	13	0.127
LANGENBERG DN	13	0.127
MULLER KA	13	0.127
PERUZZI I	13	0.127
PICCOLO M	13	0.127
PRICE PB	13	0.127
REMEIKA JP	13	0.127
SCHAWLOW AL	13	0.127
SUDAN RN	13	0.127
YAMANOUCHI T	13	0.127
ADAIR RK	12	0.117
ANDERSON HL	12	0.117
ANDERSON PW	12	0.117
APPEL JA	12	0.117
AYRES DS	12	0.117
BARNES VE	12	0.117
BARTLETT JF	12	0.117
BROWN BC	12	0.117
BURSTEIN E	12	0.117
CROWE KM	12	0.117
DYNES RC	12	0.117
ECONOMOU EN	12	0.117
FREEMAN AJ	12	0.117
GUGGENHEIM HJ	12	0.117
HASEGAWA A	12	0.117
KAISER W	12	0.117
KOVAR DG	12	0.117
KRAFCZYK G	12	0.117
LEE W	12	0.117
MALAMUD E	12	0.117
NGAI KL	12	0.117
OSHEROFF DD	12	0.117
PORKOLAB M	12	0.117
ROE BP	12	0.117
ROWE JE	12	0.117
SHOCHET MJ	12	0.117
SINCLAIR CK	12	0.117
VARMA CM	12	0.117
BLOEMBERGEN N	11	0.107
BRANDT W	11	0.107
BROWMAN A	11	0.107
CAMPAGNA M	11	0.107
CRONIN JW	11	0.107
FEINBERG G	11	0.107
FISCHER GE	11	0.107
FLYNN CP	11	0.107
FORTUNE HT	11	0.107
FOWLER WB	11	0.107
FRISCH HJ	11	0.107
GARITO AF	11	0.107
GARRETT JD	11	0.107
GEORGI H	11	0.107
GERSTEN JI	11	0.107
HANNA SS	11	0.107
HANSON KM	11	0.107
HOPFIELD JJ	11	0.107
IKEZI H	11	0.107
JOHNSON AD	11	0.107
KENNEY RW	11	0.107
KLEPPNER D	11	0.107
LARSON D	11	0.107
LEVINE MJ	11	0.107
LIPARI NO	11	0.107
LOBKOWICZ F	11	0.107
LULU BA	11	0.107
MACDONALD JR	11	0.107
MADARAS RJ	11	0.107
OHALLORAN T	11	0.107
PIROUE PA	11	0.107
QUINN JJ	11	0.107
RAGHAVAN RS	11	0.107
RICE TM	11	0.107
RIPIN BH	11	0.107
RUSSELL JJ	11	0.107
SCALAPINO DJ	11	0.107
SCHWARTZ M	11	0.107
SCIULLI FJ	11	0.107
SHIREN NS	11	0.107
SIRLIN A	11	0.107
SISTERSON LK	11	0.107
SMITH H	11	0.107
SOLMITZ FT	11	0.107
SUMNER RL	11	0.107
THORNDIKE EH	11	0.107
VOYVODIC L	11	0.107
WICKLUND AB	11	0.107
WU TT	11	0.107
YOH JK	11	0.107
YOKOSAWA A	11	0.107
YUAN LCL	11	0.107
AKERLOF CW	10	0.098
ANDERSON AC	10	0.098
BALTAY C	10	0.098
BARNES PD	10	0.098
BINGHAM HH	10	0.098
BRINKMAN WF	10	0.098
CERNY J	10	0.098
CHELIKOWSKY JR	10	0.098
CHO Y	10	0.098
EISENBERGER P	10	0.098
EISNER AM	10	0.098
FALICOV LM	10	0.098
FERRELL RA	10	0.098
FITTON B	10	0.098
FRETTER WB	10	0.098
GARFINKEL AF	10	0.098
GOULIANOS K	10	0.098
HAMANN DR	10	0.098
HAPPER W	10	0.098
HENDRIE DL	10	0.098
KLINE RV	10	0.098
KO W	10	0.098
KRAMER SL	10	0.098
KUEHNER JA	10	0.098
KYCIA TF	10	0.098
LEE DM	10	0.098
LEIPUNER LB	10	0.098
LEONG J	10	0.098
LICHTENSTEIN CA	10	0.098
LOVE WA	10	0.098
MA ZM	10	0.098
MANHEIMER WM	10	0.098
MATTIS DC	10	0.098
MELCHER RL	10	0.098
MILLER D	10	0.098
MO LW	10	0.098
MURRAY JJ	10	0.098
MUSGRAVE B	10	0.098
NAMBU Y	10	0.098
NORDBERG ME	10	0.098
OREAR J	10	0.098
OZAKI S	10	0.098
PAWLICKI AJ	10	0.098
PELLAT R	10	0.098
PEREZMENDEZ V	10	0.098
PRENTICE JD	10	0.098
PREPOST R	10	0.098
QUINN DJ	10	0.098
RICHARD P	10	0.098
RITSON DM	10	0.098
SANDWEISS J	10	0.098
SEGEL RE	10	0.098
SEIDL AA	10	0.098
SELLIN IA	10	0.098
SHAPIRO SL	10	0.098
SHEPHARD WD	10	0.098
SINGER R	10	0.098
SNOW GA	10	0.098
STUTTE L	10	0.098
TALMAN R	10	0.098
THALER JJ	10	0.098
TRIPP RD	10	0.098
TSUI DC	10	0.098
TURKOT F	10	0.098
WERNICK JH	10	0.098
YAGER PM	10	0.098
YANG CN	10	0.098
YOVANOVITCH DD	10	0.098
YUTA H	10	0.098
ABOLINS MA	9	0.088
AMADO RD	9	0.088
APPELBAUM JA	9	0.088
ASPNES DE	9	0.088
BEBEK CJ	9	0.088
BERNTHAL FM	9	0.088
BETZ HD	9	0.088
BINKLEY M	9	0.088
BISWAS NN	9	0.088
BODEK A	9	0.088
BURCH D	9	0.088
CABIBBO N	9	0.088
COHEN D	9	0.088
COHEN KJ	9	0.088
CONNOLLY PL	9	0.088
CORK B	9	0.088
CRAIG PP	9	0.088
CRESTI M	9	0.088
DAKIN JT	9	0.088
DAO FT	9	0.088
DEVRIES RM	9	0.088
DONNELLY RJ	9	0.088
DOUGLASS DH	9	0.088
DRELL SD	9	0.088
DUNLAP BD	9	0.088
EISNER RL	9	0.088
ERWIN AR	9	0.088
ESAKI L	9	0.088
FEUERBACHER B	9	0.088
FLEURY PA	9	0.088
FURTH HP	9	0.088
GESCHWIND S	9	0.088
GOLDING B	9	0.088
GREENBERG JS	9	0.088
GRIEM HR	9	0.088
GUTAY LJ	9	0.088
HIROSE A	9	0.088
HOM DC	9	0.088
JAIN PL	9	0.088
JAROS JA	9	0.088
KALBFLEISCH GR	9	0.088
KALOGEROPOULOS TE	9	0.088
KETTERSON JB	9	0.088
KHOO TL	9	0.088
KINOSHITA T	9	0.088
KRUER WL	9	0.088
LARSEN RC	9	0.088
LEITH DWGS	9	0.088
LEITNER J	9	0.088
LINDENBAUM SJ	9	0.088
LOOS JS	9	0.088
LOUTTIT RI	9	0.088
LYNCH DW	9	0.088
LYON D	9	0.088
MAHONEY J	9	0.088
MARSHALL R	9	0.088
MARTIN JF	9	0.088
MCDONALD KT	9	0.088
MERMIN ND	9	0.088
MESSING F	9	0.088
MESSNER R	9	0.088
MEYER P	9	0.088
MORSE RL	9	0.088
NAGATANI K	9	0.088
NAGLE DE	9	0.088
NARAYANAMURTI V	9	0.088
NGUYEN HK	9	0.088
OFALLON JR	9	0.088
OH BY	9	0.088
OHKAWA T	9	0.088
ONEDA S	9	0.088
OSBORNE LS	9	0.088
OVERHAUSER AW	9	0.088
PACKARD RE	9	0.088
PELLETT DE	9	0.088
PLATZMAN PM	9	0.088
POUKEY JW	9	0.088
POWELL WM	9	0.088
POWERS RJ	9	0.088
RAMSEY NF	9	0.088
REIBEL K	9	0.088
ROSEN SP	9	0.088
ROSENBERG EI	9	0.088
RUTHERFORD PH	9	0.088
RUVALDS J	9	0.088
SANDLER B	9	0.088
SCHUBEL H	9	0.088
SCOTT BA	9	0.088
SHAPIRA A	9	0.088
SHAPIRO G	9	0.088
SHIRLEY DA	9	0.088
SMITH AJS	9	0.088
SNYDER HD	9	0.088
STAMPER JA	9	0.088
STANTON NR	9	0.088
STENZEL RL	9	0.088
STERN EA	9	0.088
STILES PJ	9	0.088
STORK DH	9	0.088
SUTER H	9	0.088
THOMAS GA	9	0.088
TREIMAN SB	9	0.088
TZOAR N	9	0.088
VANDERVELDE JC	9	0.088
WALKER RL	9	0.088
WARNER RA	9	0.088
WEHMANN AA	9	0.088
WELSH RE	9	0.088
WINSTON R	9	0.088
WU SL	9	0.088
YOON TS	9	0.088
ZEIDMAN B	9	0.088
AHARONY A	8	0.078
AHLERS G	8	0.078
ALAM MS	8	0.078
ALMQVIST E	8	0.078
BAK P	8	0.078
BAKER WF	8	0.078
BERGE JP	8	0.078
BERGE P	8	0.078
BERKELMAN K	8	0.078
BERLINGER W	8	0.078
BLUME M	8	0.078
BOOTH NE	8	0.078
BRANSON JG	8	0.078
BREWER RG	8	0.078
BROWN FC	8	0.078
BROWN MD	8	0.078
CARDONA M	8	0.078
CARRUTHERS P	8	0.078
CASON NM	8	0.078
COCCONI G	8	0.078
COFFIN CT	8	0.078
COOPER JW	8	0.078
COWLEY RA	8	0.078
DAHL OI	8	0.078
DAY TB	8	0.078
DOW JD	8	0.078
EDWARDS KW	8	0.078
EISENSTEIN RA	8	0.078
ENGELMANN R	8	0.078
FACKLER O	8	0.078
FERROLUZZI M	8	0.078
FRANCIS WR	8	0.078
FRIEDMAN M	8	0.078
GAINES I	8	0.078
GEBALLE TH	8	0.078
GIBBS HM	8	0.078
GIBSON WM	8	0.078
GIDAL G	8	0.078
GOTTSCHALK B	8	0.078
GREENE RL	8	0.078
GROBMAN WD	8	0.078
HANFT R	8	0.078
HANSCH TW	8	0.078
HARDY JC	8	0.078
HILL D	8	0.078
HOLONYAK N	8	0.078
HYMAN LG	8	0.078
JAYARAMAN A	8	0.078
JENKINS DA	8	0.078
JORTNER J	8	0.078
JOSTLEIN H	8	0.078
KASHA H	8	0.078
KENNEY VP	8	0.078
KIRZ J	8	0.078
KONDO K	8	0.078
KRISCH AD	8	0.078
LACH J	8	0.078
LANDOVITZ LF	8	0.078
LECRAW RC	8	0.078
LEE BW	8	0.078
LEE TD	8	0.078
LIPKIN HJ	8	0.078
LITHERLAND AE	8	0.078
LOH E	8	0.078
LUNDY RA	8	0.078
MCTAGUE JP	8	0.078
MERRITT FS	8	0.078
MEYER DI	8	0.078
MILLER J	8	0.078
MISTRY N	8	0.078
MOORE CF	8	0.078
MULLER B	8	0.078
NOVICK R	8	0.078
ORBACH R	8	0.078
PAAR HP	8	0.078
PANKOVE JI	8	0.078
PARKER SI	8	0.078
PATEL CKN	8	0.078
PAULSON DN	8	0.078
PEOPLES J	8	0.078
PERSHAN PS	8	0.078
PILCHER J	8	0.078
POSKANZER AM	8	0.078
PROWSE DJ	8	0.078
RAGHAVAN P	8	0.078
REBKA GA	8	0.078
REINES F	8	0.078
REPPY JD	8	0.078
RICE MJ	8	0.078
RICHARDSON RC	8	0.078
ROBINSON DK	8	0.078
SALAM A	8	0.078
SALANT EO	8	0.078
SCHRIEFFER JR	8	0.078
SCOTT DK	8	0.078
SHAH J	8	0.078
SHENOY GK	8	0.078
SHERDEN DJ	8	0.078
SHIBATA EI	8	0.078
SINCLAIR D	8	0.078
SMITH NV	8	0.078
SURKO CM	8	0.078
SWANSON RA	8	0.078
TAYLOR JB	8	0.078
TERAZAWA H	8	0.078
THALER RM	8	0.078
TORIZUKA Y	8	0.078
UNDERWOOD D	8	0.078
VERHEY LJ	8	0.078
WALKER R	8	0.078
WARD CEW	8	0.078
WATKINS GD	8	0.078
WATTENBERG A	8	0.078
WILETS L	8	0.078
WILLIAMS HH	8	0.078
WOO CW	8	0.078
YAMAZAKI T	8	0.078
YODH GB	8	0.078
ZAFIRATOS CD	8	0.078
ZEIGER HJ	8	0.078
ALBEN R	7	0.068
ALEXEFF I	7	0.068
ALLEN SJ	7	0.068
ALVAREZ LW	7	0.068
ANDERSON JD	7	0.068
ANDERSON KJ	7	0.068
ASHKIN A	7	0.068
BACHER AD	7	0.068
BAKER FT	7	0.068
BALL GC	7	0.068
BALL JS	7	0.068
BALLAM J	7	0.068
BARAFF GA	7	0.068
BARGER V	7	0.068
BARISH SJ	7	0.068
BARNES RG	7	0.068
BECKER JA	7	0.068
BEG MAB	7	0.068
BENEDEK GB	7	0.068
BERGER EL	7	0.068
BERNABEI S	7	0.068
BRAYSHAW DD	7	0.068
BREIT G	7	0.068
BRITT HC	7	0.068
BRODSKY SJ	7	0.068
BROWN KW	7	0.068
BUEHLER E	7	0.068
BUSZA W	7	0.068
CARROLL AS	7	0.068
CASSEL DG	7	0.068
CHADWICK GB	7	0.068
CHAMBERLAIN O	7	0.068
CHANG RPH	7	0.068
CHEN HH	7	0.068
CHEW GF	7	0.068
CHIANG IH	7	0.068
CLADIS PE	7	0.068
CLARKE J	7	0.068
CLEGG TB	7	0.068
COOL RL	7	0.068
COPPI B	7	0.068
CORMIER TM	7	0.068
COURTENS E	7	0.068
CRAMER JG	7	0.068
CRAWLEY HB	7	0.068
DANIELS WB	7	0.068
DERUJULA A	7	0.068
DIAMOND RN	7	0.068
DIBIANCA FA	7	0.068
DIDDENS AN	7	0.068
DISALVO FJ	7	0.068
DORFAN JM	7	0.068
EBERHARD P	7	0.068
ECKHAUSE M	7	0.068
EDWARDS DO	7	0.068
EDWARDS RT	7	0.068
EHRLICH RD	7	0.068
ELIAS JE	7	0.068
ELY R	7	0.068
EMERY VJ	7	0.068
ERWIN J	7	0.068
ETKIN A	7	0.068
FAIRBANK WM	7	0.068
FANO U	7	0.068
FAWCETT E	7	0.068
FLEISCHMANN HH	7	0.068
FLYNN ER	7	0.068
FORD RL	7	0.068
FORSTER JS	7	0.068
FORTNER RJ	7	0.068
FRANKEN PA	7	0.068
FRANZINI P	7	0.068
FRAUENFELDER H	7	0.068
FREYTAG D	7	0.068
GAILLARD JM	7	0.068
GARVEY GT	7	0.068
GARWIN RL	7	0.068
GELBKE CK	7	0.068
GETTNER M	7	0.068
GHIORSO A	7	0.068
GLASSER RG	7	0.068
GOELER EV	7	0.068
GOMEZ R	7	0.068
GORDON HA	7	0.068
GOSHAW AT	7	0.068
GOVE HE	7	0.068
GRAEBNER JE	7	0.068
GRAY L	7	0.068
GROSS DJ	7	0.068
GUTBROD HH	7	0.068
HAEBERLI W	7	0.068
HAMILTON JH	7	0.068
HART EL	7	0.068
HARVEY BG	7	0.068
HENLEY EM	7	0.068
HENRY GG	7	0.068
HOLMES SD	7	0.068
HOLTZBERG F	7	0.068
HOOKE WM	7	0.068
HUBERMAN BA	7	0.068
HUGHES EB	7	0.068
HUSON FR	7	0.068
JAEGER K	7	0.068
JENKINS EW	7	0.068
JOHNSON JR	7	0.068
JORDAN CL	7	0.068
KANE GL	7	0.068
KAPETANAKOS CA	7	0.068
KESSLER J	7	0.068
KINDEL JM	7	0.068
KITTEL C	7	0.068
KLEMS JH	7	0.068
KNASEL TM	7	0.068
KNUTSON LD	7	0.068
KUNZ AB	7	0.068
LAPEYRE GJ	7	0.068
LAUBERT R	7	0.068
LAW ME	7	0.068
LAX M	7	0.068
LAZARUS E	7	0.068
LEE IY	7	0.068
LEGGETT AJ	7	0.068
LEHENY RF	7	0.068
LEUNG P	7	0.068
LEVY M	7	0.068
LI KK	7	0.068
LINSLEY J	7	0.068
LITSTER JD	7	0.068
LITT L	7	0.068
LITTLE WA	7	0.068
LOVELESS RJ	7	0.068
LOVELESS RL	7	0.068
LUBENSKY TC	7	0.068
LUDWIG GW	7	0.068
MAKI K	7	0.068
MALMBERG JH	7	0.068
MARGOLIS B	7	0.068
MARSHAK RE	7	0.068
MARTIN F	7	0.068
MARTIN TW	7	0.068
MCCARTHY IE	7	0.068
MEHTANI U	7	0.068
MERCEREAU JE	7	0.068
MIDDLETON R	7	0.068
MIMA K	7	0.068
MONETI GC	7	0.068
MORI S	7	0.068
MORIYASU K	7	0.068
MORRISON RJ	7	0.068
MOSS JM	7	0.068
MOTLEY RW	7	0.068
MURNICK DE	7	0.068
MURPHY FV	7	0.068
NAUENBERG M	7	0.068
NEASE D	7	0.068
NELSON DF	7	0.068
NEWTON JO	7	0.068
NICKLOW RM	7	0.068
OFER S	7	0.068
OKABAYASHI M	7	0.068
OKUBO S	7	0.068
OKUDA H	7	0.068
ONEILL LH	7	0.068
ORR R	7	0.068
PATI JC	7	0.068
PEGG DJ	7	0.068
PERLOW GJ	7	0.068
PETER M	7	0.068
PILCHER JE	7	0.068
PRATAP M	7	0.068
PRIPSTEIN M	7	0.068
RAITHER SW	7	0.068
RAMAYYA AV	7	0.068
RAPIDIS PA	7	0.068
REAY NW	7	0.068
REDWINE RP	7	0.068
RICHARDS PM	7	0.068
ROACH PR	7	0.068
ROBERTS A	7	0.068
ROBERTS JB	7	0.068
ROSEN J	7	0.068
ROUSSEAU DL	7	0.068
RUBINSTEIN R	7	0.068
RUDNICK I	7	0.068
RUST DR	7	0.068
SALAMON MB	7	0.068
SANDA AI	7	0.068
SCHREINER P	7	0.068
SCHULZ GJ	7	0.068
SEABORG GT	7	0.068
SELOVE W	7	0.068
SENS JC	7	0.068
SHAM LJ	7	0.068
SHAPIRO S	7	0.068
SHAW GL	7	0.068
SIEMSSEN RH	7	0.068
SIMON B	7	0.068
SIMON RS	7	0.068
SIMPSON JW	7	0.068
SKILLICORN IO	7	0.068
SLATER WE	7	0.068
SLUSHER RE	7	0.068
SMITH HG	7	0.068
SOUDER PA	7	0.068
STANLEY HE	7	0.068
STEFFEN RM	7	0.068
STELL G	7	0.068
SUCHER J	7	0.068
SUTTON RB	7	0.068
TESTARDI LR	7	0.068
THERIOT D	7	0.068
TOLLESTRUP AV	7	0.068
TUBIS A	7	0.068
VERNON W	7	0.068
WALKER JK	7	0.068
WALKER LR	7	0.068
WALSTEDT RE	7	0.068
WEBB RA	7	0.068
WEBER J	7	0.068
WHITE RL	7	0.068
WILLIAMS PF	7	0.068
WOODBURY HH	7	0.068
WORLOCK JM	7	0.068
WU CS	7	0.068
YABLONOVITCH E	7	0.068
YAMADA M	7	0.068
YAN TM	7	0.068
YOSHIKAWA S	7	0.068
YOUNGBLOOD DH	7	0.068
YOUNT DE	7	0.068
YU PY	7	0.068
ZELLER ME	7	0.068
ZIPSE JE	7	0.068
AARON R	6	0.059
ADELBERGER EG	6	0.059
ALDER BJ	6	0.059
ALEXANDER G	6	0.059
ALSNIELSEN J	6	0.059
ALSTONGARNJOST M	6	0.059
ANDERSON EW	6	0.059
ANDREWS D	6	0.059
ANDREWS DE	6	0.059
ANONYMOUS	6	0.059
ANTREASYAN D	6	0.059
ARUNASALAM V	6	0.059
AXE JD	6	0.059
BARBAROGALTIERI A	6	0.059
BATRA IP	6	0.059
BECCHETTI FD	6	0.059
BEIER EW	6	0.059
