2.0,1.0,-0.18415782324669286
3.0,1.0,0.16276840030778414
5.0,1.0,-0.4465011249131981
1.0,2.0,0.18415782324669286
4.0,2.0,-0.22664370472577064
6.0,2.0,-0.5920332860248162
1.0,3.0,-0.16276840030778414
9.0,3.0,-0.126131729892907
24.0,3.0,1.7930281813853088
2.0,4.0,0.22664370472577064
9.0,4.0,0.4399401574424153
1.0,5.0,0.4465011249131981
10.0,5.0,0.19288970828013746
2.0,6.0,0.5920332860248162
10.0,6.0,1.5451741764639246
8.0,7.0,-1.0374616392935607
27.0,7.0,0.039188268308907405
7.0,8.0,1.0374616392935607
9.0,8.0,0.35279701238800903
10.0,8.0,0.14212637139626316
3.0,9.0,0.126131729892907
4.0,9.0,-0.4399401574424153
8.0,9.0,-0.35279701238800903
11.0,9.0,0.9715267244868244
12.0,9.0,1.3457463807133396
5.0,10.0,-0.19288970828013746
6.0,10.0,-1.5451741764639246
8.0,10.0,-0.14212637139626316
11.0,10.0,1.5496338205269795
12.0,10.0,1.9628226368230546
9.0,11.0,-0.9715267244868244
10.0,11.0,-1.5496338205269795
13.0,11.0,1.763579346413088
14.0,11.0,0.888097425288595
9.0,12.0,-1.3457463807133396
10.0,12.0,-1.9628226368230546
13.0,12.0,1.124865000965771
23.0,12.0,10.595781501259308
11.0,13.0,-1.763579346413088
12.0,13.0,-1.124865000965771
23.0,13.0,11.714825103015675
39.0,13.0,0.7637771389388028
11.0,14.0,-0.888097425288595
16.0,14.0,2.750372670188501
16.0,15.0,0.1098590169118081
21.0,15.0,2.675335339258052
24.0,15.0,-1.8420213669631829
14.0,16.0,-2.750372670188501
15.0,16.0,-0.1098590169118081
17.0,16.0,3.334663108194136
19.0,16.0,-0.9802455466083303
16.0,17.0,-3.334663108194136
18.0,17.0,1.934858831420464
22.0,17.0,1.409148564202176
17.0,18.0,-1.934858831420464
21.0,18.0,1.2392204079969869
16.0,19.0,0.9802455466083303
20.0,19.0,0.7674598281509355
19.0,20.0,-0.7674598281509355
23.0,20.0,38.4300719436676
15.0,21.0,-2.675335339258052
18.0,21.0,-1.2392204079969869
22.0,21.0,1.5482658853127016
73.0,21.0,-1.414573680804663
17.0,22.0,-1.409148564202176
21.0,22.0,-1.5482658853127016
12.0,23.0,-10.595781501259308
13.0,23.0,-11.714825103015675
20.0,23.0,-38.4300719436676
41.0,23.0,-13.83143645895057
3.0,24.0,-1.7930281813853088
15.0,24.0,1.8420213669631829
