2.0,1.0,0.001712165450459983
3.0,1.0,0.027061740209226342
5.0,1.0,0.026033393495619752
1.0,2.0,0.001712165450459983
4.0,2.0,0.02078221725635281
6.0,2.0,0.07025387837705867
1.0,3.0,0.027061740209226342
9.0,3.0,0.013019375720941266
24.0,3.0,0.1373332675281568
2.0,4.0,0.02078221725635281
9.0,4.0,0.03653674719509786
1.0,5.0,0.026033393495619752
10.0,5.0,0.011636622581239
2.0,6.0,0.07025387837705867
10.0,6.0,0.0575692729131379
8.0,7.0,0.043352348355476196
27.0,7.0,0.0038928727657026475
7.0,8.0,0.043352348355476196
9.0,8.0,0.04479648957840638
10.0,8.0,0.01635735417574056
3.0,9.0,0.013019375720941266
4.0,9.0,0.03653674719509786
8.0,9.0,0.04479648957840638
11.0,9.0,0.0635679552405385
12.0,9.0,0.08781786429179356
5.0,10.0,0.011636622581239
6.0,10.0,0.0575692729131379
8.0,10.0,0.01635735417574056
11.0,10.0,0.09200709064320432
12.0,10.0,0.11625699969445938
9.0,11.0,0.0635679552405385
10.0,11.0,0.09200709064320432
13.0,11.0,0.0665092376488254
14.0,11.0,0.031442575719411336
9.0,12.0,0.08781786429179356
10.0,12.0,0.11625699969445938
13.0,12.0,0.04225932859757033
23.0,12.0,1.17204395010623
11.0,13.0,0.0665092376488254
12.0,13.0,0.04225932859757033
23.0,13.0,1.1297846215086598
39.0,13.0,0.0412350930730774
11.0,14.0,0.031442575719411336
16.0,14.0,0.15362228862961577
16.0,15.0,0.0018934356796142316
21.0,15.0,0.13362170885377003
24.0,15.0,0.09638674066085329
14.0,16.0,0.15362228862961577
15.0,16.0,0.0018934356796142316
17.0,16.0,0.08773606482460326
19.0,16.0,0.02286256645477391
16.0,17.0,0.08773606482460326
18.0,17.0,0.027695084216080794
22.0,17.0,0.15034779995322398
17.0,18.0,0.027695084216080794
21.0,18.0,0.008148562066735872
16.0,19.0,0.02286256645477391
20.0,19.0,0.007749580327006582
19.0,20.0,0.007749580327006582
23.0,20.0,1.018592400609219
15.0,21.0,0.13362170885377003
18.0,21.0,0.008148562066735872
22.0,21.0,0.10635559160367145
73.0,21.0,0.15620748928126918
17.0,22.0,0.15034779995322398
21.0,22.0,0.10635559160367145
12.0,23.0,1.17204395010623
13.0,23.0,1.1297846215086598
20.0,23.0,1.018592400609219
41.0,23.0,1.0145617735309638
3.0,24.0,0.1373332675281568
15.0,24.0,0.09638674066085329
26.0,25.0,0.001573487363930632
27.0,25.0,0.03119535623591724
29.0,25.0,0.015301739413691236
25.0,26.0,0.001573487363930632
28.0,26.0,0.009087446270137703
30.0,26.0,0.05166241961214568
7.0,27.0,0.0038928727657026475
25.0,27.0,0.03119535623591724
33.0,27.0,0.015091182155218793
48.0,27.0,0.09797831467414565
26.0,28.0,0.009087446270137703
33.0,28.0,0.026765107714766784
25.0,29.0,0.015301739413691236
34.0,29.0,0.0084318038871332
26.0,30.0,0.05166241961214568
34.0,30.0,0.046365971449518276
32.0,31.0,0.028716267921284924
31.0,32.0,0.028716267921284924
33.0,32.0,0.03298930660149568
34.0,32.0,0.010015196994239195
27.0,33.0,0.015091182155218793
28.0,33.0,0.026765107714766784
32.0,33.0,0.03298930660149568
35.0,33.0,0.040681422893996184
36.0,33.0,0.055472159959864806
29.0,34.0,0.0084318038871332
30.0,34.0,0.046365971449518276
32.0,34.0,0.010015196994239195
35.0,34.0,0.06365553250125267
36.0,34.0,0.0784462695671213
33.0,35.0,0.040681422893996184
34.0,35.0,0.06365553250125267
37.0,35.0,0.038573146430330704
38.0,35.0,0.030594791681395797
33.0,36.0,0.055472159959864806
34.0,36.0,0.0784462695671213
37.0,36.0,0.023782409364462076
47.0,36.0,0.14349104432938434
35.0,37.0,0.038573146430330704
36.0,37.0,0.023782409364462076
47.0,37.0,0.11970863496492226
35.0,38.0,0.030594791681395797
40.0,38.0,0.11429408948629383
13.0,39.0,0.0412350930730774
40.0,39.0,0.0016155674867981819
45.0,39.0,0.11869948063522823
48.0,39.0,0.07088523974552317
38.0,40.0,0.11429408948629383
39.0,40.0,0.0016155674867981819
41.0,40.0,0.0723721874178204
43.0,40.0,0.019652328576228336
23.0,41.0,1.0145617735309638
40.0,41.0,0.0723721874178204
42.0,41.0,0.01919845305111631
46.0,41.0,0.10721081555210571
41.0,42.0,0.01919845305111631
45.0,42.0,0.025513272679493337
